Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message,pwm_commanded_us,phase,resting_voltage_V,
0.2991600000000326,1000,,,,0,0.10546875,-1.01953125,0.00010173145074237716,-0.0017347390074592735,8.172366451508626,-0.30890981925861444,0,0,2.524524243450694,0,0,0,0,0.109375,,1000,0,8.176373767595187,
0.3091499999999069,1000,,,,-0.03125,0.08203125,-1.001953125,0.00010173145074237716,-0.0017347390074592735,8.17246583953551,-0.3087321242219475,0,0,2.5231027387710996,0,0,0,0,0.109375,,1000,0,8.176373767595187,
0.31723499999998606,1000,,,,-0.03125,0.02734375,-1.001953125,0.00010173145074237716,-0.0017347390074592735,8.17250873361115,-0.3090254703505421,0,0,2.5255133553480986,0,0,0,0,0.109375,,1000,0,8.176373767595187,
0.32535999999986964,1000,,,,0,0.078125,-1.0078125,0.00021343384944065637,-0.0017347390074592735,8.172549363134038,-0.3084480648919822,0,0,2.5208070362928954,0,0,0,0,0.109375,,1000,0,8.176373767595187,
0.33322499999997673,1000,,,,0.0625,-0.0234375,-0.9765625,0.00021343384944065637,-0.0017347390074592735,8.172618198969758,-0.30925832563810024,0,0,2.5274502202928537,0,0,0,0,0.107421875,,1000,0,8.176373767595187,
0.34127999999991154,1000,,,,0,0.001953125,-0.998046875,0.00021343384944065637,-0.0017347390074592735,8.172654073770873,-0.30865910608128605,0,0,2.5225641007216986,0,0,0,0,0.107421875,,1000,0,8.176373767595187,
0.3490649999999441,1000,,,,-0.0625,0.1796875,-1.03125,0.00021343384944065637,-0.0017347390074592735,8.172430005896965,-0.30873959855275634,0,0,2.523152759221129,0,0,0,0,0.107421875,,1000,0,8.176373767595187,
0.35714499999990224,1000,,,,0,0.087890625,-1.015625,0.00021343384944065637,-0.0017347390074592735,8.172507742132783,-0.30795861903505867,0,0,2.5167941983205373,0,0,0,0,0.109375,,1000,0,8.176373767595187,
0.36506999999994877,1000,,,,0,-0.015625,-0.97265625,0.00021343384944065637,-0.0017347390074592735,8.172677430696234,-0.30765201829574346,0,0,2.5143407064337677,0,0,0,0,0.107421875,,1000,0,8.176373767595187,
0.3754199999999255,1000,,,,0,0.03515625,-1.01953125,0.00021343384944065637,-0.0017347390074592735,8.1726438604061,-0.3078922371974866,0,0,2.516293601998737,0,0,0,0,0.107421875,,1000,0,8.176373767595187,
0.38432499999995345,1000,,,,0.03125,0.068359375,-1.00390625,0.00021343384944065637,-0.0017347390074592735,8.172689996252748,-0.30805539064104714,0,0,2.5176412093838185,0,0,0,0,0.107421875,,1000,0,8.176373767595187,
0.3922699999999022,1000,,,,-0.0625,0.052734375,-0.984375,0.00021343384944065637,-0.0017347390074592735,8.172656421379726,-0.30901016746518256,0,0,2.5254339294059487,0,0,0,0,0.107421875,,1000,0,8.176373767595187,
0.40017499999993017,1000,,,,0,0.1015625,-1.029296875,0.00021343384944065637,0.0004639933562731673,8.17255872065801,-0.3088617592949062,0,0,2.5241908644033613,0,0,0,0,0.107421875,,1000,0,8.176373767595187,
0.40809499999997206,1000,,,,0,0.0546875,-1.01171875,0.00021343384944065637,0.0004639933562731673,8.172337336915874,-0.3084060941990733,0,0,2.5203986385554806,0,0,0,0,0.107421875,,1000,0,8.176373767595187,
0.41609499999985566,1000,,,,0,-0.009765625,-0.96875,0.00021343384944065637,0.0004639933562731673,8.172255503582317,-0.3091381280678433,0,0,2.5263557684695677,0,0,0,0,0.107421875,,1000,0,8.176373767595187,
0.42411999999999533,1000,,,,-0.0625,0.1015625,-1.00390625,0.00021343384944065637,0.0004639933562731673,8.172308548373751,-0.309624062761926,0,0,2.5303433748914985,0,0,0,0,0.107421875,,1000,0,8.176373767595187,
0.43201499999989756,1000,,,,0,0.107421875,-0.994140625,0.00021343384944065637,0.0004639933562731673,8.172000872300668,-0.3094467946880268,0,0,2.528799476121201,0,0,0,0,0.107421875,,1000,0,8.176373767595187,
0.44030999999993947,1000,,,,0,-0.02734375,-0.966796875,0.00021343384944065637,0.0004639933562731673,8.17179858220207,-0.3090525199821699,0,0,2.5255149446162735,0,0,0,0,0.107421875,,1000,0,8.176373767595187,
0.4507599999998929,1000,,,,0,0.01953125,-1.01171875,0.00021343384944065637,0.0004639933562731673,8.172011805452263,-0.30933740993095893,0,0,2.5279089658238223,0,0,0,0,0.10546875,,1000,0,8.176373767595187,
0.45960999999998603,1000,,,,0,0.12890625,-1.00390625,0.00021343384944065637,0.0004639933562731673,8.17209830926584,-0.3105394764763328,0,0,2.537759130672538,0,0,0,0,0.107421875,,1000,0,8.176373767595187,
0.4676699999999255,1000,,,,0,-0.01953125,-0.96875,0.00021343384944065637,0.0004639933562731673,8.17209351978283,-0.3103179675643433,0,0,2.5359474518047485,0,0,0,0,0.107421875,,1000,0,8.176373767595187,
0.4774199999999255,1000,,,,0,0,-1.01953125,0.0005902623756147915,0.0004639933562731673,8.1718451675446,-0.30913367326690055,0,0,2.5261925140114325,0,0,0,0,0.10546875,,1000,0,8.176373767595187,
0.4855399999999208,1000,,,,0.03125,0.056640625,-1.01171875,0.0005902623756147915,0.0004639933562731673,8.171658782125405,-0.30877086661896513,0,0,2.5231701638713386,0,0,0,0,0.10546875,,1000,0,8.176373767595187,
0.4953549999999814,1000,,,,0,-0.0234375,-0.994140625,0.0005902623756147915,0.0004639933562731673,8.171924387865209,-0.30780419094893496,0,0,2.5153525747027214,0,0,0,0,0.10546875,,1000,0,8.176373767595187,
